OBJECTID,XID,CALENDAR_YEAR,CRASH_NUMBER,CASE_NUMBER,INVSTGT_AGCY_CD,AGENCY_TYPE_TXT,DOT_GEOG_DIST_CD,DOT_CNTY_CD,COUNTY_TXT,CRASH_DATE,CRASH_TIME,DAYOWEEK,WEEKDAY_TXT,DHSMV_CTY_CD,DHSCNTYCTY,IN_TOWN_FLAG,ON_ROADWAY_NAME,INT_ROADWAY_NAME,REFDISTANCE_MI,REFDIRECT,OFFICER_LATITUDE,OFFICER_LONGITUDE,SAFETYLAT,SAFETYLON,ROADWAYID,LOCMP,NEAREST_NODE_FROM_CRASH,STATE_ROAD_NUMBER,US_ROAD_NUMBER,ACCSIDRD,ACCLANE,TRAVDIR,CRRATECD,DHSRDSYS,JCT_CD,FRST_HARM_LOC_CD,INTCT_TYP_CD,TYPESHLD,SKID_NUMBER,SKID_TEST_DATE,FUNCLASS,RCI_SURFACE_WIDTH_FT,RCI_SHOULDER_TYPE_1,RCI_SHOULDER_TYPE_1_TXT,RCI_SHOULDER_WIDTH_1_FT,RCI_SHOULDER_TYPE_2,RCI_SHOULDER_TYPE_2_TXT,RCI_SHOULDER_WIDTH_2_FT,RCI_SHOULDER_TYPE_3,RCI_SHOULDER_TYPE_3_TXT,RCI_SHOULDER_WIDTH_3_FT,RCI_MEDIAN_WIDTH_FT,AVERAGE_DAILY_TRAFFIC,AADT_SOURCE,RCI_AVG_PERC_TRUCK_TRAFF,RCI_HORIZ_CURVE_CD,SPEED_LIMIT,INJSEVER,CARSTACD,ALCINVCD,SITELOCA,LGHT_COND_CD,EVNT_WTHR_COND_CD,RD_SRFC_COND_CD,RDWY_GRDE_CD,RDWY_ALIGN_CD,TRAF_WAY_CD,V1_TRAF_WAY_CD,V1_TRAF_WAY_CD_TXT,V2_TRAF_WAY_CD,V2_TRAF_WAY_CD_TXT,V1TRAFCTL,V1TRAFCTL_TXT,V2TRAFCTL,V2TRAFCTL_TXT,TRAFFIC_CONTROL_MC,CNTOFLANES,ROADCOND1,ROADCOND1_TXT,ROADCOND2,ROADCOND2_TXT,ROADCOND3,ROADCOND3_TXT,ROAD_CONDITION_MC,ENVIRNMT1,ENVIRNMT1_TXT,ENVIRNMT2,ENVIRNMT2_TXT,ENVIRNMT3,ENVIRNMT3_TXT,ENVIRONMENT_CONDITION_MC,MOST_HARM_EVNT_CD,IMPCT_TYP_CD,VHCL_MOVE_CD,D1_FRST_DR_ACTN_CD,D1_FRST_DR_ACTN_CD_TXT,D2_FRST_DR_ACTN_CD,D2_FRST_DR_ACTN_CD_TXT,DRIVER_ACTION_MC,LOC_WTHN_ZONE_CD,WRK_ZONE_TYP_CD,WRK_PRSNT_CD,LAW_ENFRC_PRSNT_CD,SCHL_BUS_REL_CD,NUMBER_OF_INJURED,NUMBER_OF_KILLED,NUMBER_OF_SERIOUS_INJURIES,NUMBER_OF_PEDESTRIANS,TOTAL_DRIVERS,NUMBER_OF_BICYCLISTS,NUMBER_OF_VEHICLES,TOTAL_PERSONS,WRONGWAY_IND,WORKZONE_IND,COMMERCIAL_VEHICLE_IND,INTERSECTION_IND,LANE_DEPARTURE_IND,CRASH_CLASS_IND_MC,SPEEDING_IND,AGGRESSIVE_DRIVING_IND,IMPAIRED_DRIVER_IND,IMPAIRED_PEDESTRIAN_IND,IMPAIRED_BICYCLIST_IND,DISTRACTED_DRIVER_IND,DRIVER_PEDEST_CONDIT_IND_MC,SPEEDING_AGGRESSIVE_IND,PEDESTRIAN_RELATED_IND,BICYCLIST_RELATED_IND,PEDESTRIAN_BICYCLIST_IND,MOTORCYCLE_INVOLVED_IND,NO_BELT_IND,NO_BELT_AGE_1_4_IND,NO_BELT_AGE_5_12_IND,NO_BELT_AGE_13_17_IND,AGE_TEEN_IND,AGE_65_PLUS_IND,AGE_65_69_IND,AGE_70_74_IND,AGE_75_79_IND,AGE_80_PLUS_IND,LINK_ID,CRSH_REF_NODE_ID,CRSH_XTMREF_NOD_ID,DSTNC_TOXTRNOD_NUM,CRSH_XTRREFNODB_ID,DST_TOXTRMNODB_NUM,LATITUDE,LONGITUDE,X_COORDINATE,Y_COORDINATE,ARBM_ROADSIDE,GEO_URBAN_RURAL_IND,MAP_SOURCE,EXTRACT_DATE,ARBM_ROAD_STATUS
3330642,2022249506150,2022,249506150,FHP22ON0260999,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1653264000000,2204,01,MONDAY,1000,0300,N,I 75,MILE MARKER #263,0.189,N,28.0319182,-82.3445387,28.0328093,-82.3452527,10075000,29.531,03843,SR 93A,I 75,M,M,N,01,01,01,02,01,01,25,1584489600000,11,36.0,02,PAVED WARN,10.0,,,0.0,,,0.0,90.0,148000.0,RCI,11.5,,70.0,1,31,0,01,05,02,02,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",27,77,01,02,OPERATED MV IN CARLESS OR NEGL,00,NOT CODED,"02, 00",00,00,00,00,01,0,0,0,0,1,0,1,1,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,28.032675211,-82.345146143,367774.923289,3101551.533153,R,,ARBM15Q1R2,1686452483000,
3330679,2022885772950,2022,885772950,FHP22ON0005716,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1641254400000,1745,02,TUESDAY,1000,0300,N,US 301,HANNAWAY DR,0.003,N,27.87977,-82.32683,27.8753249,-82.3266401,10010000,16.956,00738,SR 43,US 301,L,3,N,30,02,02,01,03,03,38,1594598400000,14,33.0,01,PAVED,4.0,06,CURB&GUTTER,2.0,,,0.0,16.0,46500.0,RCI,6.3,,45.0,4,31,0,02,01,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,03,03,FAILED TO YIELD RIGHT-OF-WAY,01,NO CONTRIBUTING ACTION,"03, 01",00,00,00,00,01,1,0,1,0,2,0,2,3,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,0,0,0,0.0,0,0.0,27.875405676,-82.326787222,369390.576265,3084107.678401,L,,ARBM15Q1R2,1686452483000,
3331156,2022249087210,2022,249087210,FHP22ON0071571,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1644624000000,1721,06,SATURDAY,1000,0300,N,I 4,MILE MARKER #14,0.25,W,28.0213906,-82.2512858,28.0219603,-82.2489674,10190000,20.891,02747,SR 400,I 4,L,S,W,01,01,01,02,01,01,38,1590537600000,11,36.0,02,PAVED WARN,15.0,03,LAWN,7.0,,,0.0,90.0,139000.0,RCI,14.8,,70.0,3,31,0,01,01,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",32,77,01,77,OTHER CONTRIBUTING ACTION,00,NOT CODED,"77, 00",00,00,00,00,01,1,0,0,0,1,0,1,3,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,0,0,0,0.0,0,0.0,28.022319227,-82.248980621,377216.914744,3100303.591061,L,,ARBM15Q1R2,1686452483000,
3331157,2022249087480,2022,249087480,FHP22ON0125915,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1647129600000,1307,07,SUNDAY,1000,0300,N,US 92,KINGSWAY RD,0.0,,28.00663,-82.27767,28.0065408,-82.2779109,10030000,10.693,01801,SR 600,US 92,L,1,N,14,02,02,01,02,01,38,1613433600000,14,12.0,01,PAVED,5.0,03,LAWN,12.0,,,0.0,12.0,11100.0,RCI,18.2,,55.0,4,31,0,02,01,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",05,TRAFFIC CONTROL SIGNAL,05,TRAFFIC CONTROL SIGNAL,"05, 05",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,01,11,RAN RED LIGHT,01,NO CONTRIBUTING ACTION,"11, 01",00,00,00,00,01,9,0,2,0,3,0,3,10,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,0,0,0,0.0,0,0.0,28.006576681,-82.277907286,374354.694871,3098588.929012,C,,ARBM15Q1R2,1686452483000,
3331166,2022249120730,2022,249120730,FHP22ON0136068,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1647561600000,1755,05,FRIDAY,1000,0300,N,SR 597,BROAD ST W L,0.0,,28.0164696,-82.5049995,28.0164768,-82.504951,10160000,1.43,01633,SR 580,,L,1,N,30,03,03,01,03,03,42,1581984000000,14,36.0,01,PAVED,4.0,06,CURB&GUTTER,2.0,,,0.0,16.0,64500.0,RCI,4.5,,45.0,5,31,3,02,01,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,03,03,FAILED TO YIELD RIGHT-OF-WAY,17,EXCEEDED POSTED SPEED,"03, 17",00,00,00,00,01,1,1,0,0,2,0,2,2,N,N,N,Y,N,"00, 00, 03, 00",Y,N,Y,N,N,Y,"00, 02, 00, 04",Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,28.01645756,-82.504996582,352037.850984,3099938.400511,C,,ARBM15Q1R2,1686452483000,
3331245,2022885190730,2022,885190730,FHP22ON0114378,1,FLORIDA HIGHWAY PATROL,08,10,HILLSBOROUGH,1646611200000,1433,01,MONDAY,1000,0300,N,SR 589,LUTZ LAKE FERN RD,0.019,N,28.1570754,-82.5350276,28.1567801,-82.5377143,10470000,14.928,06442,SR 589,,L,S,N,03,06,01,03,01,01,39,1589155200000,12,24.0,02,PAVED WARN,8.0,05,VALLEY GUTR,3.5,,,0.0,50.0,45700.0,RCI,6.7,2D15,60.0,4,31,0,01,01,02,01,04,3,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",27,77,05,25,FAILED TO KEEP IN PROPER LANE,00,NOT CODED,"25, 00",00,00,00,00,01,1,0,1,0,1,0,1,1,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,28.157710624,-82.538079921,348982.715999,3115629.673366,L,,ARBM15Q1R2,1686452483000,
3331248,2022885773210,2022,885773210,FHP22ON0188903,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1649980800000,1755,05,FRIDAY,1000,0300,N,SR 674,2ND ST SE,0.0,,27.71313,-82.43204,27.7130468,-82.4321236,10120000,0.124,02552,SR 674,,L,3,N,30,03,02,01,02,03,46,1626825600000,14,33.0,01,PAVED,4.0,06,CURB&GUTTER,2.0,,,0.0,18.0,17100.0,RCI,7.3,,45.0,4,31,0,02,01,02,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,05,TRAFFIC CONTROL SIGNAL,"01, 05",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,77,03,01,NO CONTRIBUTING ACTION,01,NO CONTRIBUTING ACTION,"01, 01",00,00,00,00,01,1,0,1,0,2,0,2,4,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.713127592,-82.432163905,358806.476944,3066245.451581,C,,ARBM15Q1R2,1686452483000,
3331617,2022249134060,2022,249134060,FHP22ON0097707,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1645833600000,1607,06,SATURDAY,1000,0300,N,I 75,SR 618,0.133,N,27.9336905,-82.3307269,27.9309083,-82.3307043,10075000,22.131,04451,SR 93A,I 75,M,M,S,01,01,01,02,01,01,29,1584489600000,11,36.0,02,PAVED WARN,10.0,03,LAWN,12.0,,,0.0,88.0,90500.0,RCI,10.3,0D30,70.0,2,31,0,01,01,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",27,77,16,26,RAN OFF ROADWAY,00,NOT CODED,"26, 00",00,00,00,00,01,1,0,0,0,1,0,1,1,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.93053454,-82.330770012,369064.868447,3090219.68394,R,,ARBM15Q1R2,1686452483000,
3331618,2022249134610,2022,249134610,FHP22ON0150824,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1648252800000,1042,06,SATURDAY,1000,0300,N,SR 618,50TH ST,0.038,E,27.9499892,-82.4004165,27.949786,-82.4005828,10002000,9.181,02885,SR 618,,L,2,W,03,03,01,01,01,01,36,1589932800000,12,25.0,02,PAVED WARN,6.0,05,VALLEY GUTR,4.0,,,0.0,48.0,76500.0,RCI,6.3,,65.0,1,31,0,01,01,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,04,06,25,FAILED TO KEEP IN PROPER LANE,01,NO CONTRIBUTING ACTION,"25, 01",00,00,00,00,01,0,0,0,0,2,0,2,5,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.949988147,-82.400579838,362220.18166,3092451.713153,L,,ARBM15Q1R2,1686452483000,
3331757,2022249063610,2022,249063610,FHP22ON0083568,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1645228800000,0441,06,SATURDAY,1000,0300,N,US 92,DODO LN,0.168,E,28.0199099,-82.22784,28.0198689,-82.2279504,10030000,13.893,02301,SR 600,US 92,L,S,E,15,02,01,02,01,02,38,1613433600000,14,24.0,01,PAVED,4.0,03,LAWN,5.0,,,0.0,,13000.0,RCI,12.5,,55.0,2,31,0,01,05,03,02,01,1,01,01,"TWO-WAY, NOT DIVIDED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",38,77,01,25,FAILED TO KEEP IN PROPER LANE,00,NOT CODED,"25, 00",00,00,00,00,01,1,0,0,0,1,0,1,1,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,28.019879241,-82.227944032,379282.408555,3100012.259199,C,,ARBM15Q1R2,1686452483000,
3331789,2022249506170,2022,249506170,FHP22ON0289226,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1654646400000,0038,03,WEDNESDAY,1000,0300,N,I 75,BIG BEND RD,0.473,N,27.7962599,-82.3550583,27.7995591,-82.3539777,10075000,12.815,04895,SR 93A,I 75,R,3,N,01,01,01,01,01,01,38,1584489600000,11,36.0,02,PAVED WARN,10.0,03,LAWN,12.0,,,0.0,88.0,134000.0,RCI,8.4,,70.0,1,31,0,01,05,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,01,02,OPERATED MV IN CARLESS OR NEGL,01,NO CONTRIBUTING ACTION,"02, 01",03,02,01,02,01,0,0,0,0,2,0,2,2,N,Y,N,N,N,"01, 00, 00, 00",N,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,0,0,0,0.0,0,0.0,27.798967975,-82.354166031,366601.634387,3075668.629882,R,,ARBM15Q1R2,1686452483000,
3331790,2022249506230,2022,249506230,FHP22ON0296519,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1654905600000,2045,06,SATURDAY,1000,0300,N,SR 618,SR 599,0.095,E,27.9499961,-82.3972899,27.9497837,-82.39965,10002000,9.238,02886,SR 618,,M,M,W,03,03,01,02,01,01,36,1589932800000,12,25.0,02,PAVED WARN,6.0,05,VALLEY GUTR,4.0,,,0.0,48.0,76500.0,RCI,6.3,,65.0,2,31,0,01,02,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",27,77,01,30,SWERVED OR AVOIDED:  DUE TO WI,00,NOT CODED,"30, 00",00,00,00,00,01,1,0,0,0,1,0,1,1,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.94977483,-82.399535564,362322.651286,3092426.902233,R,,ARBM15Q1R2,1686452483000,
3331795,2022249527330,2022,249527330,FHP22ON0252803,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1652918400000,1518,04,THURSDAY,1000,0300,N,US 301,I 4,0.019,S,27.9959899,-82.35756,27.9983662,-82.3570907,10010000,25.979,05714,SR 41,US 301,R,1,N,24,02,01,01,01,02,33,1594598400000,14,24.0,01,PAVED,14.0,03,LAWN,12.0,,,0.0,35.0,40000.0,RCI,10.3,,50.0,4,31,0,01,01,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,01,02,OPERATED MV IN CARLESS OR NEGL,01,NO CONTRIBUTING ACTION,"02, 01",00,00,00,00,01,1,0,1,0,2,0,2,3,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,0,0,0,0.0,0,0.0,27.998364813,-82.357091363,366558.3104,3097763.202916,R,,ARBM15Q1R2,1686452483000,
3331796,2022249527470,2022,249527470,FHP22ON0269886,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1653696000000,1432,06,SATURDAY,1000,0300,N,US 301,SIMMONS LOOP,0.0,,27.7810999,-82.33503,27.7809086,-82.3348602,10010000,10.416,00717,SR 43,US 301,L,2,N,33,02,01,02,01,02,36,1594598400000,14,36.0,01,PAVED,6.0,05,VALLEY GUTR,4.0,03,LAWN,7.0,23.0,15500.0,RCI,13.4,,50.0,1,31,0,02,01,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",33,77,03,06,IMPROPER TURN,77,OTHER CONTRIBUTING ACTION,"06, 77",00,00,00,00,01,0,0,0,0,2,0,2,2,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.780987386,-82.335027875,368465.477631,3073655.940945,L,,ARBM15Q1R2,1686452483000,
3317405,2022249230290,2022,249230290,FHP22ON0159384,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1648598400000,1852,03,WEDNESDAY,1000,0300,N,SR 574,PINE ST,0.042,E,27.9815299,-82.29411,27.9815374,-82.2934362,10090000,4.66,04673,SR 574,,R,D,N,20,03,01,02,01,03,33,1613433600000,14,23.0,01,PAVED,4.0,06,CURB&GUTTER,2.0,,,0.0,14.0,42500.0,RCI,5.6,,45.0,3,31,0,04,01,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",11,77,17,03,FAILED TO YIELD RIGHT-OF-WAY,00,NOT CODED,"03, 00",00,00,00,00,01,1,0,0,0,1,1,1,2,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.981530405,-82.293441549,372797.794812,3095830.126469,C,,ARBM15Q1R2,1686452483000,
3317896,2022248993460,2022,248993460,FHP22ON0061510,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1644192000000,0245,01,MONDAY,1000,0300,N,I 75,GIBSONTON DR,0.6,N,27.8621347,-82.3474497,27.8613769,-82.3468074,10075000,17.114,04264,SR 93A,I 75,L,S,S,01,01,01,01,01,01,39,1584489600000,11,48.0,02,PAVED WARN,8.0,05,VALLEY GUTR,4.0,,,0.0,88.0,162500.0,RCI,11.8,,70.0,5,31,0,01,05,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",8,11,OBSTRUCTION IN ROADWAY,00,NOT CODED,00,NOT CODED,"11, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,77,01,01,NO CONTRIBUTING ACTION,00,NOT CODED,"01, 00",00,00,00,00,01,4,1,3,2,3,0,4,6,N,N,Y,N,N,"00, 02, 00, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.860895236,-82.347196579,367363.590947,3082521.987571,L,,ARBM15Q1R2,1686452483000,
3318020,2022246361160,2022,246361160,22-260523,3,CITY POLICE DEPARTMENT,07,10,HILLSBOROUGH,1649030400000,1236,01,MONDAY,1000,0300,N,RIVERVIEW DR,SR 43,0.034,E,0.0,0.0,27.8716071,-82.326616,10010000,16.7,00735,SR 43,US 301,S,1,E,30,04,04,01,01,02,38,1594598400000,14,33.0,01,PAVED,4.0,06,CURB&GUTTER,2.0,,,0.0,16.0,59500.0,RCI,8.4,,45.0,4,31,0,04,01,02,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",11,77,01,01,NO CONTRIBUTING ACTION,00,NOT CODED,"01, 00",00,00,00,00,01,1,0,1,0,1,1,1,3,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.871655304,-82.326604609,369404.056026,3083691.980339,R,,ARBM15Q1R2,1686452483000,
3318303,2022249396600,2022,249396600,FHP22ON0253674,1,FLORIDA HIGHWAY PATROL,07,10,HILLSBOROUGH,1653004800000,0543,05,FRIDAY,1000,0300,N,US 301,VALLETTA ST,0.1,N,28.0162245,-82.3530728,28.0171028,-82.3527306,10260000,1.529,01959,SR 41,US 301,R,2,N,23,02,01,01,01,01,36,1626825600000,14,24.0,01,PAVED,5.0,03,LAWN,12.0,,,0.0,29.0,31000.0,RCI,7.9,,50.0,5,31,3,01,03,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",10,77,01,01,NO CONTRIBUTING ACTION,00,NOT CODED,"01, 00",00,00,00,00,01,0,1,0,1,1,0,1,2,N,N,N,N,N,"00, 00, 00, 00",N,N,N,Y,N,N,"00, 00, 03, 00",N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,28.017147018,-82.352711309,367012.11761,3099839.350289,R,,ARBM15Q1R2,1686452483000,
3318692,2022246339170,2022,246339170,22-112986,3,CITY POLICE DEPARTMENT,07,10,HILLSBOROUGH,1644710400000,0600,07,SUNDAY,1000,0300,N,MORRIS BRIDGE RD,NAVAJO AVE,0.057,N,0.0,0.0,28.0437788,-82.3523448,10075362,1.077,05223,SR 93A,I 75,R,1,N,18,05,01,01,01,02,0,978307200000,,23.0,01,PAVED,5.0,03,LAWN,12.0,,,0.0,,,RCI,0.0,,,4,31,0,01,05,03,02,01,1,01,01,"TWO-WAY, NOT DIVIDED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",10,77,01,01,NO CONTRIBUTING ACTION,00,NOT CODED,"01, 00",00,00,00,00,01,1,0,1,1,1,0,1,2,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,28.043777047,-82.352343056,367081.057206,3102789.368687,C,,ARBM15Q1R2,1686452483000,
